,accuracy_crops_test,top_k_categorical_crops_test,accuracy_multi_crops_test,top_k_categorical_multi_crops_test,accuracy_crops,top_k_categorical_crops,accuracy_multi_crops,top_k_categorical_multi_crops,accuracy,accuracy_test,top_k_categorical,logloss,recall,count,fscore,precision,val_confusion_matrix,val_metrics,species,experiment_path,epochs,early_stop_patience,trainable_layers_amount,model_name,gpus,reduce_lr_factor,kernel_size,unsharp_mask_filter,reduce_lr_patience,batch_size,augmentation_params,fixed_sigma,unsharp_mask_multiplier,height,metric_stop,amount,initial_lr,min_lr,width,dropout,val_split,test_split
0,0.5622659707250652,0.8285771020083967,0.6704361873990307,0.864297253634895,0.5959700179042879,0.8143416380906139,0.6986301369863014,0.8544520547945206,0.6267123287671232,0.5751211631663974,0.7996575342465754,1.9230571738283093,"{'Trichilia_pleeana': 0.8, 'Maranthes_panamensis': 0.6666666666666666, 'Nectandra_membranacea': 1.0, 'Cespedesia_spathulata': 0.8333333333333334, 'Calophyllum_longifolium': 0.5, 'Dialium_guianense': 0.6666666666666666, 'Ocotea_floribunda': 0.0, 'Peltogyne_purpurea': 0.5454545454545454, 'Simarouba_amara': 1.0, 'Chloroleucon_eurycyclum': 0.6, 'Pouteria_philipes': 1.0, 'Virola_sebifera': 0.16666666666666666, 'Vochysia_guatemalensis': 0.9, 'Cordia_alliodora': 1.0, 'Pouroma_bicolor': 1.0, 'Cassia_grandis': 1.0, 'Astronium_graveolens': 0.42857142857142855, 'Pachira_quinata': 1.0, 'Samanea_saman': 0.7777777777777778, 'Apeiba_membranacea': 1.0, 'Diphysa_americana': 0.9090909090909091, 'Lonchocarpus_macrophyllum': 1.0, 'Drypetes_brownii': 0.8333333333333334, 'Lacmellea_panamesis': 0.6666666666666666, 'Couratari_guianensis': 0.0, 'Poulsenia_armata': 0.2, 'Schizolobium_parahyba': 0.5555555555555556, 'Bursera_simaruba': 0.8, 'Bourreria_costaricensis': 1.0, 'Vitex_cooperi': 0.5, 'Prioria_copaifera': 0.8, 'Symphonia_globulifera': 0.6470588235294118, 'Caryocar_costaricense': 0.7333333333333333, 'Tachigali_costaricensis': 0.3333333333333333, 'Brosimum_costaricanum': 1.0, 'Hymenaea_osanigraseminae': 0.0, 'Pseudolmedia_spuria': 0.5, 'Hymenaea_courbaril': 0.4, 'Pochota_fendleri': 0.16666666666666666, 'Calophyllum_brasiliense': 1.0, 'Spondias_mombin': 0.875, 'Pachira_aquatica': 0.6666666666666666, 'Tapirira_myriantha': 0.6, 'Zanthoxylum_ekmanii': 0.9090909090909091, 'Enterolobium_cyclocarpum': 1.0, 'Luehea_speciosa': 1.0, 'Trichospermum_galeottii': 1.0, 'Clethra_costaricensis': 1.0, 'Prioria_sp._nov.': 0.0, 'Terminalia_bucidoides': 0.0, 'Pterocarpus_sp.': 0.0, 'Jacaranda_copaia': 0.0, 'Hyeronima_alchorneoides': 1.0, 'Pouteria_reticulata': 0.3333333333333333, 'Inga_chocoensis': 0.5714285714285714, 'Hampea_appendiculata': 0.8, 'Virola_koschnyi': 0.0, 'Magnolia_gloriensis': 1.0, 'Vochysia_ferruginea': 0.3333333333333333, 'Cederla_odorata': 0.3333333333333333, 'Brosimum_alicastrum': 0.2, 'Myrsine_pellucido-punctata': 0.8, 'Garcinia_madruno': 0.0, 'Ilex_skutchii': 1.0, 'Pentaclethra_macroloba': 0.75, 'Sapium_glandulosum': 0.9166666666666666, 'Staphylea_occidentalis': 1.0, 'Stryphnodendron_microstachyum': 0.8, 'Brosimum_utile': 0.0, 'Brosimum_lactescens': 0.0, 'Inga_oerstesiana': 0.0, 'Dendropanax_arboreus': 0.6666666666666666, 'Carapa_guianensis': 0.5714285714285714, 'Parathesis_trichogyne': 1.0, 'Vochysia_gentryi': 0.25, 'Tabebuia_rosea': 1.0}","{'Trichilia_pleeana': 5, 'Maranthes_panamensis': 6, 'Nectandra_membranacea': 6, 'Cespedesia_spathulata': 6, 'Calophyllum_longifolium': 12, 'Dialium_guianense': 6, 'Ocotea_floribunda': 5, 'Peltogyne_purpurea': 11, 'Simarouba_amara': 6, 'Chloroleucon_eurycyclum': 5, 'Pouteria_philipes': 5, 'Virola_sebifera': 6, 'Vochysia_guatemalensis': 10, 'Cordia_alliodora': 4, 'Pouroma_bicolor': 5, 'Cassia_grandis': 6, 'Astronium_graveolens': 21, 'Pachira_quinata': 15, 'Samanea_saman': 9, 'Apeiba_membranacea': 6, 'Diphysa_americana': 11, 'Lonchocarpus_macrophyllum': 6, 'Drypetes_brownii': 6, 'Lacmellea_panamesis': 12, 'Couratari_guianensis': 6, 'Poulsenia_armata': 5, 'Schizolobium_parahyba': 9, 'Bursera_simaruba': 5, 'Bourreria_costaricensis': 6, 'Vitex_cooperi': 6, 'Prioria_copaifera': 5, 'Symphonia_globulifera': 17, 'Caryocar_costaricense': 15, 'Tachigali_costaricensis': 6, 'Brosimum_costaricanum': 6, 'Hymenaea_osanigraseminae': 4, 'Pseudolmedia_spuria': 6, 'Hymenaea_courbaril': 5, 'Pochota_fendleri': 6, 'Calophyllum_brasiliense': 7, 'Spondias_mombin': 16, 'Pachira_aquatica': 6, 'Tapirira_myriantha': 5, 'Zanthoxylum_ekmanii': 11, 'Enterolobium_cyclocarpum': 10, 'Luehea_speciosa': 5, 'Trichospermum_galeottii': 7, 'Clethra_costaricensis': 4, 'Prioria_sp._nov.': 6, 'Terminalia_bucidoides': 6, 'Pterocarpus_sp.': 5, 'Jacaranda_copaia': 10, 'Hyeronima_alchorneoides': 14, 'Pouteria_reticulata': 6, 'Inga_chocoensis': 7, 'Hampea_appendiculata': 5, 'Virola_koschnyi': 5, 'Magnolia_gloriensis': 6, 'Vochysia_ferruginea': 12, 'Cederla_odorata': 18, 'Brosimum_alicastrum': 10, 'Myrsine_pellucido-punctata': 5, 'Garcinia_madruno': 6, 'Ilex_skutchii': 6, 'Pentaclethra_macroloba': 4, 'Sapium_glandulosum': 12, 'Staphylea_occidentalis': 6, 'Stryphnodendron_microstachyum': 5, 'Brosimum_utile': 6, 'Brosimum_lactescens': 6, 'Inga_oerstesiana': 6, 'Dendropanax_arboreus': 6, 'Carapa_guianensis': 7, 'Parathesis_trichogyne': 6, 'Vochysia_gentryi': 16, 'Tabebuia_rosea': 9}","{'Trichilia_pleeana': 0.888888888888889, 'Maranthes_panamensis': 0.6666666666666666, 'Nectandra_membranacea': 0.8571428571428571, 'Cespedesia_spathulata': 0.9090909090909091, 'Calophyllum_longifolium': 0.631578947368421, 'Dialium_guianense': 0.6153846153846153, 'Ocotea_floribunda': 0.0, 'Peltogyne_purpurea': 0.4799999999999999, 'Simarouba_amara': 0.8571428571428571, 'Chloroleucon_eurycyclum': 0.6, 'Pouteria_philipes': 0.8333333333333333, 'Virola_sebifera': 0.16666666666666666, 'Vochysia_guatemalensis': 0.8181818181818182, 'Cordia_alliodora': 0.888888888888889, 'Pouroma_bicolor': 0.5, 'Cassia_grandis': 0.8, 'Astronium_graveolens': 0.5, 'Pachira_quinata': 0.9090909090909091, 'Samanea_saman': 0.6666666666666666, 'Apeiba_membranacea': 0.8, 'Diphysa_americana': 0.8333333333333333, 'Lonchocarpus_macrophyllum': 0.6, 'Drypetes_brownii': 0.5882352941176471, 'Lacmellea_panamesis': 0.5925925925925926, 'Couratari_guianensis': 0.0, 'Poulsenia_armata': 0.33333333333333337, 'Schizolobium_parahyba': 0.4545454545454546, 'Bursera_simaruba': 0.7272727272727272, 'Bourreria_costaricensis': 0.8571428571428571, 'Vitex_cooperi': 0.6, 'Prioria_copaifera': 0.8000000000000002, 'Symphonia_globulifera': 0.6111111111111113, 'Caryocar_costaricense': 0.7857142857142856, 'Tachigali_costaricensis': 0.4, 'Brosimum_costaricanum': 0.923076923076923, 'Hymenaea_osanigraseminae': 0.0, 'Pseudolmedia_spuria': 0.5, 'Hymenaea_courbaril': 0.5714285714285715, 'Pochota_fendleri': 0.2857142857142857, 'Calophyllum_brasiliense': 0.8750000000000001, 'Spondias_mombin': 0.9333333333333333, 'Pachira_aquatica': 0.6153846153846153, 'Tapirira_myriantha': 0.4615384615384615, 'Zanthoxylum_ekmanii': 0.8, 'Enterolobium_cyclocarpum': 0.9523809523809523, 'Luehea_speciosa': 0.9090909090909091, 'Trichospermum_galeottii': 1.0, 'Clethra_costaricensis': 0.888888888888889, 'Prioria_sp._nov.': 0.0, 'Terminalia_bucidoides': 0.0, 'Pterocarpus_sp.': 0.0, 'Jacaranda_copaia': 0.0, 'Hyeronima_alchorneoides': 0.8, 'Pouteria_reticulata': 0.5, 'Inga_chocoensis': 0.7272727272727273, 'Hampea_appendiculata': 0.6666666666666666, 'Virola_koschnyi': 0.0, 'Magnolia_gloriensis': 0.923076923076923, 'Vochysia_ferruginea': 0.4, 'Cederla_odorata': 0.42857142857142855, 'Brosimum_alicastrum': 0.33333333333333337, 'Myrsine_pellucido-punctata': 0.888888888888889, 'Garcinia_madruno': 0.0, 'Ilex_skutchii': 1.0, 'Pentaclethra_macroloba': 0.6, 'Sapium_glandulosum': 0.8799999999999999, 'Staphylea_occidentalis': 0.8, 'Stryphnodendron_microstachyum': 0.5000000000000001, 'Brosimum_utile': 0.0, 'Brosimum_lactescens': 0.0, 'Inga_oerstesiana': 0.0, 'Dendropanax_arboreus': 0.7272727272727272, 'Carapa_guianensis': 0.5714285714285714, 'Parathesis_trichogyne': 1.0, 'Vochysia_gentryi': 0.3076923076923077, 'Tabebuia_rosea': 1.0}","{'Trichilia_pleeana': 1.0, 'Maranthes_panamensis': 0.6666666666666666, 'Nectandra_membranacea': 0.75, 'Cespedesia_spathulata': 1.0, 'Calophyllum_longifolium': 0.8571428571428571, 'Dialium_guianense': 0.5714285714285714, 'Ocotea_floribunda': 0.0, 'Peltogyne_purpurea': 0.42857142857142855, 'Simarouba_amara': 0.75, 'Chloroleucon_eurycyclum': 0.6, 'Pouteria_philipes': 0.7142857142857143, 'Virola_sebifera': 0.16666666666666666, 'Vochysia_guatemalensis': 0.75, 'Cordia_alliodora': 0.8, 'Pouroma_bicolor': 0.3333333333333333, 'Cassia_grandis': 0.6666666666666666, 'Astronium_graveolens': 0.6, 'Pachira_quinata': 0.8333333333333334, 'Samanea_saman': 0.5833333333333334, 'Apeiba_membranacea': 0.6666666666666666, 'Diphysa_americana': 0.7692307692307693, 'Lonchocarpus_macrophyllum': 0.42857142857142855, 'Drypetes_brownii': 0.45454545454545453, 'Lacmellea_panamesis': 0.5333333333333333, 'Couratari_guianensis': 0.0, 'Poulsenia_armata': 1.0, 'Schizolobium_parahyba': 0.38461538461538464, 'Bursera_simaruba': 0.6666666666666666, 'Bourreria_costaricensis': 0.75, 'Vitex_cooperi': 0.75, 'Prioria_copaifera': 0.8, 'Symphonia_globulifera': 0.5789473684210527, 'Caryocar_costaricense': 0.8461538461538461, 'Tachigali_costaricensis': 0.5, 'Brosimum_costaricanum': 0.8571428571428571, 'Hymenaea_osanigraseminae': 0.0, 'Pseudolmedia_spuria': 0.5, 'Hymenaea_courbaril': 1.0, 'Pochota_fendleri': 1.0, 'Calophyllum_brasiliense': 0.7777777777777778, 'Spondias_mombin': 1.0, 'Pachira_aquatica': 0.5714285714285714, 'Tapirira_myriantha': 0.375, 'Zanthoxylum_ekmanii': 0.7142857142857143, 'Enterolobium_cyclocarpum': 0.9090909090909091, 'Luehea_speciosa': 0.8333333333333334, 'Trichospermum_galeottii': 1.0, 'Clethra_costaricensis': 0.8, 'Prioria_sp._nov.': 0.0, 'Terminalia_bucidoides': 0.0, 'Pterocarpus_sp.': 0.0, 'Jacaranda_copaia': 0.0, 'Hyeronima_alchorneoides': 0.6666666666666666, 'Pouteria_reticulata': 1.0, 'Inga_chocoensis': 1.0, 'Hampea_appendiculata': 0.5714285714285714, 'Virola_koschnyi': 0.0, 'Magnolia_gloriensis': 0.8571428571428571, 'Vochysia_ferruginea': 0.5, 'Cederla_odorata': 0.6, 'Brosimum_alicastrum': 1.0, 'Myrsine_pellucido-punctata': 1.0, 'Garcinia_madruno': 0.0, 'Ilex_skutchii': 1.0, 'Pentaclethra_macroloba': 0.5, 'Sapium_glandulosum': 0.8461538461538461, 'Staphylea_occidentalis': 0.6666666666666666, 'Stryphnodendron_microstachyum': 0.36363636363636365, 'Brosimum_utile': 0.0, 'Brosimum_lactescens': 0.0, 'Inga_oerstesiana': 0.0, 'Dendropanax_arboreus': 0.8, 'Carapa_guianensis': 0.5714285714285714, 'Parathesis_trichogyne': 1.0, 'Vochysia_gentryi': 0.4, 'Tabebuia_rosea': 1.0}",/notebooks/experiments_maderas/grid_07-07-2020_15:53:44/4e6f101a-c070-11ea-acdb-0242ac110002-07-07-2020_16:38:37/val_confusion_matrix.csv,/notebooks/experiments_maderas/grid_07-07-2020_15:53:44/4e6f101a-c070-11ea-acdb-0242ac110002-07-07-2020_16:38:37/val_metrics.csv,"['Apeiba_membranacea', 'Astronium_graveolens', 'Bourreria_costaricensis', 'Brosimum_alicastrum', 'Brosimum_costaricanum', 'Brosimum_lactescens', 'Brosimum_utile', 'Bursera_simaruba', 'Calophyllum_brasiliense', 'Calophyllum_longifolium', 'Carapa_guianensis', 'Caryocar_costaricense', 'Cassia_grandis', 'Cederla_odorata', 'Cespedesia_spathulata', 'Chloroleucon_eurycyclum', 'Clethra_costaricensis', 'Cordia_alliodora', 'Couratari_guianensis', 'Dendropanax_arboreus', 'Dialium_guianense', 'Diphysa_americana', 'Drypetes_brownii', 'Enterolobium_cyclocarpum', 'Garcinia_madruno', 'Hampea_appendiculata', 'Hyeronima_alchorneoides', 'Hymenaea_courbaril', 'Hymenaea_osanigraseminae', 'Ilex_skutchii', 'Inga_chocoensis', 'Inga_oerstesiana', 'Jacaranda_copaia', 'Lacmellea_panamesis', 'Lonchocarpus_macrophyllum', 'Luehea_speciosa', 'Magnolia_gloriensis', 'Maranthes_panamensis', 'Myrsine_pellucido-punctata', 'Nectandra_membranacea', 'Ocotea_floribunda', 'Pachira_aquatica', 'Pachira_quinata', 'Parathesis_trichogyne', 'Peltogyne_purpurea', 'Pentaclethra_macroloba', 'Pochota_fendleri', 'Poulsenia_armata', 'Pouroma_bicolor', 'Pouteria_philipes', 'Pouteria_reticulata', 'Prioria_copaifera', 'Prioria_sp._nov.', 'Pseudolmedia_spuria', 'Pterocarpus_sp.', 'Samanea_saman', 'Sapium_glandulosum', 'Schizolobium_parahyba', 'Simarouba_amara', 'Spondias_mombin', 'Staphylea_occidentalis', 'Stryphnodendron_microstachyum', 'Symphonia_globulifera', 'Tabebuia_rosea', 'Tachigali_costaricensis', 'Tapirira_myriantha', 'Terminalia_bucidoides', 'Trichilia_pleeana', 'Trichospermum_galeottii', 'Virola_koschnyi', 'Virola_sebifera', 'Vitex_cooperi', 'Vochysia_ferruginea', 'Vochysia_gentryi', 'Vochysia_guatemalensis', 'Zanthoxylum_ekmanii']",/notebooks/experiments_maderas/grid_07-07-2020_15:53:44/4e6f101a-c070-11ea-acdb-0242ac110002-07-07-2020_16:38:37,100,10,-1,resnet_34,2,0.2,5,adaptiveLog,5,64,"{'vertical_flip': True, 'random_crop': True, 'shear_range': 0.2, 'channel_shift_range': 10, 'horizontal_flip': True, 'rotation': True}",1.667,100,224,val_loss,-1.0,0.0001,1e-12,224,0.4,0.2,0.2
