,accuracy_crops_test,top_k_categorical_crops_test,accuracy_multi_crops_test,top_k_categorical_multi_crops_test,accuracy_crops,top_k_categorical_crops,accuracy_multi_crops,top_k_categorical_multi_crops,accuracy,accuracy_test,top_k_categorical,logloss,recall,count,fscore,precision,val_confusion_matrix,val_metrics,species,experiment_path,reduce_lr_patience,trainable_layers_amount,early_stop_patience,fixed_sigma,initial_lr,unsharp_mask_filter,epochs,kernel_size,val_split,model_name,unsharp_mask_multiplier,augmentation_params,batch_size,min_lr,height,test_split,width,dropout,gpus,reduce_lr_factor,amount,metric_stop
0,0.3256836491546579,0.6422897991603314,0.5201938610662359,0.7851373182552503,0.3405456255879586,0.6019785755469912,0.5205479452054794,0.7191780821917808,0.3561643835616438,0.3344103392568659,0.6113013698630136,2.776595444138182,"{'Calophyllum_brasiliense': 0.42857142857142855, 'Prioria_copaifera': 0.4, 'Calophyllum_longifolium': 0.5, 'Caryocar_costaricense': 0.3333333333333333, 'Pentaclethra_macroloba': 0.0, 'Prioria_sp._nov.': 0.0, 'Brosimum_utile': 0.0, 'Simarouba_amara': 0.3333333333333333, 'Schizolobium_parahyba': 0.2222222222222222, 'Inga_chocoensis': 0.42857142857142855, 'Pouteria_reticulata': 0.16666666666666666, 'Inga_oerstesiana': 0.0, 'Bourreria_costaricensis': 0.8333333333333334, 'Couratari_guianensis': 0.0, 'Vitex_cooperi': 0.16666666666666666, 'Astronium_graveolens': 0.0, 'Cordia_alliodora': 1.0, 'Zanthoxylum_ekmanii': 0.09090909090909091, 'Tapirira_myriantha': 0.0, 'Trichospermum_galeottii': 0.2857142857142857, 'Ilex_skutchii': 0.6666666666666666, 'Pachira_quinata': 0.7333333333333333, 'Dialium_guianense': 0.6666666666666666, 'Staphylea_occidentalis': 1.0, 'Carapa_guianensis': 0.0, 'Pouroma_bicolor': 0.8, 'Drypetes_brownii': 0.16666666666666666, 'Pseudolmedia_spuria': 0.5, 'Virola_sebifera': 0.3333333333333333, 'Terminalia_bucidoides': 0.0, 'Myrsine_pellucido-punctata': 0.6, 'Bursera_simaruba': 0.4, 'Hyeronima_alchorneoides': 0.7142857142857143, 'Poulsenia_armata': 0.6, 'Sapium_glandulosum': 0.4166666666666667, 'Garcinia_madruno': 0.0, 'Maranthes_panamensis': 0.6666666666666666, 'Ocotea_floribunda': 0.0, 'Hampea_appendiculata': 0.8, 'Pochota_fendleri': 0.16666666666666666, 'Brosimum_costaricanum': 0.8333333333333334, 'Lonchocarpus_macrophyllum': 1.0, 'Clethra_costaricensis': 1.0, 'Parathesis_trichogyne': 0.6666666666666666, 'Brosimum_alicastrum': 0.0, 'Tachigali_costaricensis': 0.0, 'Pterocarpus_sp.': 0.0, 'Stryphnodendron_microstachyum': 0.0, 'Peltogyne_purpurea': 0.5454545454545454, 'Nectandra_membranacea': 0.3333333333333333, 'Enterolobium_cyclocarpum': 0.9, 'Diphysa_americana': 0.7272727272727273, 'Virola_koschnyi': 0.0, 'Dendropanax_arboreus': 0.6666666666666666, 'Cassia_grandis': 0.16666666666666666, 'Hymenaea_osanigraseminae': 0.25, 'Tabebuia_rosea': 0.3333333333333333, 'Jacaranda_copaia': 0.0, 'Symphonia_globulifera': 0.11764705882352941, 'Spondias_mombin': 0.375, 'Trichilia_pleeana': 0.6, 'Pachira_aquatica': 0.0, 'Apeiba_membranacea': 0.5, 'Cespedesia_spathulata': 0.6666666666666666, 'Luehea_speciosa': 1.0, 'Vochysia_gentryi': 0.0, 'Pouteria_philipes': 0.0, 'Samanea_saman': 0.1111111111111111, 'Vochysia_ferruginea': 0.0, 'Cederla_odorata': 0.2777777777777778, 'Lacmellea_panamesis': 0.6666666666666666, 'Magnolia_gloriensis': 0.3333333333333333, 'Hymenaea_courbaril': 0.6, 'Vochysia_guatemalensis': 0.6, 'Chloroleucon_eurycyclum': 0.6, 'Brosimum_lactescens': 0.0}","{'Calophyllum_brasiliense': 7, 'Prioria_copaifera': 5, 'Calophyllum_longifolium': 12, 'Caryocar_costaricense': 15, 'Pentaclethra_macroloba': 4, 'Prioria_sp._nov.': 6, 'Brosimum_utile': 6, 'Simarouba_amara': 6, 'Schizolobium_parahyba': 9, 'Inga_chocoensis': 7, 'Pouteria_reticulata': 6, 'Inga_oerstesiana': 6, 'Bourreria_costaricensis': 6, 'Couratari_guianensis': 6, 'Vitex_cooperi': 6, 'Astronium_graveolens': 21, 'Cordia_alliodora': 4, 'Zanthoxylum_ekmanii': 11, 'Tapirira_myriantha': 5, 'Trichospermum_galeottii': 7, 'Ilex_skutchii': 6, 'Pachira_quinata': 15, 'Dialium_guianense': 6, 'Staphylea_occidentalis': 6, 'Carapa_guianensis': 7, 'Pouroma_bicolor': 5, 'Drypetes_brownii': 6, 'Pseudolmedia_spuria': 6, 'Virola_sebifera': 6, 'Terminalia_bucidoides': 6, 'Myrsine_pellucido-punctata': 5, 'Bursera_simaruba': 5, 'Hyeronima_alchorneoides': 14, 'Poulsenia_armata': 5, 'Sapium_glandulosum': 12, 'Garcinia_madruno': 6, 'Maranthes_panamensis': 6, 'Ocotea_floribunda': 5, 'Hampea_appendiculata': 5, 'Pochota_fendleri': 6, 'Brosimum_costaricanum': 6, 'Lonchocarpus_macrophyllum': 6, 'Clethra_costaricensis': 4, 'Parathesis_trichogyne': 6, 'Brosimum_alicastrum': 10, 'Tachigali_costaricensis': 6, 'Pterocarpus_sp.': 5, 'Stryphnodendron_microstachyum': 5, 'Peltogyne_purpurea': 11, 'Nectandra_membranacea': 6, 'Enterolobium_cyclocarpum': 10, 'Diphysa_americana': 11, 'Virola_koschnyi': 5, 'Dendropanax_arboreus': 6, 'Cassia_grandis': 6, 'Hymenaea_osanigraseminae': 4, 'Tabebuia_rosea': 9, 'Jacaranda_copaia': 10, 'Symphonia_globulifera': 17, 'Spondias_mombin': 16, 'Trichilia_pleeana': 5, 'Pachira_aquatica': 6, 'Apeiba_membranacea': 6, 'Cespedesia_spathulata': 6, 'Luehea_speciosa': 5, 'Vochysia_gentryi': 16, 'Pouteria_philipes': 5, 'Samanea_saman': 9, 'Vochysia_ferruginea': 12, 'Cederla_odorata': 18, 'Lacmellea_panamesis': 12, 'Magnolia_gloriensis': 6, 'Hymenaea_courbaril': 5, 'Vochysia_guatemalensis': 10, 'Chloroleucon_eurycyclum': 5, 'Brosimum_lactescens': 6}","{'Calophyllum_brasiliense': 0.2857142857142857, 'Prioria_copaifera': 0.4444444444444445, 'Calophyllum_longifolium': 0.5714285714285715, 'Caryocar_costaricense': 0.4166666666666667, 'Pentaclethra_macroloba': 0.0, 'Prioria_sp._nov.': 0.0, 'Brosimum_utile': 0.0, 'Simarouba_amara': 0.18181818181818182, 'Schizolobium_parahyba': 0.16666666666666669, 'Inga_chocoensis': 0.33333333333333326, 'Pouteria_reticulata': 0.1818181818181818, 'Inga_oerstesiana': 0.0, 'Bourreria_costaricensis': 0.6666666666666667, 'Couratari_guianensis': 0.0, 'Vitex_cooperi': 0.14285714285714288, 'Astronium_graveolens': 0.0, 'Cordia_alliodora': 0.888888888888889, 'Zanthoxylum_ekmanii': 0.13333333333333333, 'Tapirira_myriantha': 0.0, 'Trichospermum_galeottii': 0.4444444444444445, 'Ilex_skutchii': 0.5714285714285715, 'Pachira_quinata': 0.6285714285714286, 'Dialium_guianense': 0.5333333333333333, 'Staphylea_occidentalis': 0.631578947368421, 'Carapa_guianensis': 0.0, 'Pouroma_bicolor': 0.7272727272727272, 'Drypetes_brownii': 0.16666666666666666, 'Pseudolmedia_spuria': 0.4, 'Virola_sebifera': 0.26666666666666666, 'Terminalia_bucidoides': 0.0, 'Myrsine_pellucido-punctata': 0.5, 'Bursera_simaruba': 0.2857142857142857, 'Hyeronima_alchorneoides': 0.6451612903225806, 'Poulsenia_armata': 0.3157894736842105, 'Sapium_glandulosum': 0.5555555555555556, 'Garcinia_madruno': 0.0, 'Maranthes_panamensis': 0.5333333333333333, 'Ocotea_floribunda': 0.0, 'Hampea_appendiculata': 0.6666666666666666, 'Pochota_fendleri': 0.2, 'Brosimum_costaricanum': 0.7142857142857143, 'Lonchocarpus_macrophyllum': 0.5, 'Clethra_costaricensis': 0.888888888888889, 'Parathesis_trichogyne': 0.4705882352941177, 'Brosimum_alicastrum': 0.0, 'Tachigali_costaricensis': 0.0, 'Pterocarpus_sp.': 0.0, 'Stryphnodendron_microstachyum': 0.0, 'Peltogyne_purpurea': 0.5454545454545454, 'Nectandra_membranacea': 0.3333333333333333, 'Enterolobium_cyclocarpum': 0.9, 'Diphysa_americana': 0.7272727272727273, 'Virola_koschnyi': 0.0, 'Dendropanax_arboreus': 0.5714285714285715, 'Cassia_grandis': 0.2, 'Hymenaea_osanigraseminae': 0.22222222222222224, 'Tabebuia_rosea': 0.42857142857142855, 'Jacaranda_copaia': 0.0, 'Symphonia_globulifera': 0.12903225806451615, 'Spondias_mombin': 0.42857142857142855, 'Trichilia_pleeana': 0.7499999999999999, 'Pachira_aquatica': 0.0, 'Apeiba_membranacea': 0.3529411764705882, 'Cespedesia_spathulata': 0.5333333333333333, 'Luehea_speciosa': 0.8333333333333333, 'Vochysia_gentryi': 0.0, 'Pouteria_philipes': 0.0, 'Samanea_saman': 0.15384615384615383, 'Vochysia_ferruginea': 0.0, 'Cederla_odorata': 0.33333333333333337, 'Lacmellea_panamesis': 0.5161290322580646, 'Magnolia_gloriensis': 0.30769230769230765, 'Hymenaea_courbaril': 0.6, 'Vochysia_guatemalensis': 0.42857142857142855, 'Chloroleucon_eurycyclum': 0.4615384615384615, 'Brosimum_lactescens': 0.0}","{'Calophyllum_brasiliense': 0.21428571428571427, 'Prioria_copaifera': 0.5, 'Calophyllum_longifolium': 0.6666666666666666, 'Caryocar_costaricense': 0.5555555555555556, 'Pentaclethra_macroloba': 0.0, 'Prioria_sp._nov.': 0.0, 'Brosimum_utile': 0.0, 'Simarouba_amara': 0.125, 'Schizolobium_parahyba': 0.13333333333333333, 'Inga_chocoensis': 0.2727272727272727, 'Pouteria_reticulata': 0.2, 'Inga_oerstesiana': 0.0, 'Bourreria_costaricensis': 0.5555555555555556, 'Couratari_guianensis': 0.0, 'Vitex_cooperi': 0.125, 'Astronium_graveolens': 0.0, 'Cordia_alliodora': 0.8, 'Zanthoxylum_ekmanii': 0.25, 'Tapirira_myriantha': 0.0, 'Trichospermum_galeottii': 1.0, 'Ilex_skutchii': 0.5, 'Pachira_quinata': 0.55, 'Dialium_guianense': 0.4444444444444444, 'Staphylea_occidentalis': 0.46153846153846156, 'Carapa_guianensis': 0.0, 'Pouroma_bicolor': 0.6666666666666666, 'Drypetes_brownii': 0.16666666666666666, 'Pseudolmedia_spuria': 0.3333333333333333, 'Virola_sebifera': 0.2222222222222222, 'Terminalia_bucidoides': 0.0, 'Myrsine_pellucido-punctata': 0.42857142857142855, 'Bursera_simaruba': 0.2222222222222222, 'Hyeronima_alchorneoides': 0.5882352941176471, 'Poulsenia_armata': 0.21428571428571427, 'Sapium_glandulosum': 0.8333333333333334, 'Garcinia_madruno': 0.0, 'Maranthes_panamensis': 0.4444444444444444, 'Ocotea_floribunda': 0.0, 'Hampea_appendiculata': 0.5714285714285714, 'Pochota_fendleri': 0.25, 'Brosimum_costaricanum': 0.625, 'Lonchocarpus_macrophyllum': 0.3333333333333333, 'Clethra_costaricensis': 0.8, 'Parathesis_trichogyne': 0.36363636363636365, 'Brosimum_alicastrum': 0.0, 'Tachigali_costaricensis': 0.0, 'Pterocarpus_sp.': 0.0, 'Stryphnodendron_microstachyum': 0.0, 'Peltogyne_purpurea': 0.5454545454545454, 'Nectandra_membranacea': 0.3333333333333333, 'Enterolobium_cyclocarpum': 0.9, 'Diphysa_americana': 0.7272727272727273, 'Virola_koschnyi': 0.0, 'Dendropanax_arboreus': 0.5, 'Cassia_grandis': 0.25, 'Hymenaea_osanigraseminae': 0.2, 'Tabebuia_rosea': 0.6, 'Jacaranda_copaia': 0.0, 'Symphonia_globulifera': 0.14285714285714285, 'Spondias_mombin': 0.5, 'Trichilia_pleeana': 1.0, 'Pachira_aquatica': 0.0, 'Apeiba_membranacea': 0.2727272727272727, 'Cespedesia_spathulata': 0.4444444444444444, 'Luehea_speciosa': 0.7142857142857143, 'Vochysia_gentryi': 0.0, 'Pouteria_philipes': 0.0, 'Samanea_saman': 0.25, 'Vochysia_ferruginea': 0.0, 'Cederla_odorata': 0.4166666666666667, 'Lacmellea_panamesis': 0.42105263157894735, 'Magnolia_gloriensis': 0.2857142857142857, 'Hymenaea_courbaril': 0.6, 'Vochysia_guatemalensis': 0.3333333333333333, 'Chloroleucon_eurycyclum': 0.375, 'Brosimum_lactescens': 0.0}",/notebooks/experiments_maderas/grid_10-07-2020_04:11:25/a5af07a2-c275-11ea-8eaa-0242ac110002-10-07-2020_06:21:53/val_confusion_matrix.csv,/notebooks/experiments_maderas/grid_10-07-2020_04:11:25/a5af07a2-c275-11ea-8eaa-0242ac110002-10-07-2020_06:21:53/val_metrics.csv,"['Apeiba_membranacea', 'Astronium_graveolens', 'Bourreria_costaricensis', 'Brosimum_alicastrum', 'Brosimum_costaricanum', 'Brosimum_lactescens', 'Brosimum_utile', 'Bursera_simaruba', 'Calophyllum_brasiliense', 'Calophyllum_longifolium', 'Carapa_guianensis', 'Caryocar_costaricense', 'Cassia_grandis', 'Cederla_odorata', 'Cespedesia_spathulata', 'Chloroleucon_eurycyclum', 'Clethra_costaricensis', 'Cordia_alliodora', 'Couratari_guianensis', 'Dendropanax_arboreus', 'Dialium_guianense', 'Diphysa_americana', 'Drypetes_brownii', 'Enterolobium_cyclocarpum', 'Garcinia_madruno', 'Hampea_appendiculata', 'Hyeronima_alchorneoides', 'Hymenaea_courbaril', 'Hymenaea_osanigraseminae', 'Ilex_skutchii', 'Inga_chocoensis', 'Inga_oerstesiana', 'Jacaranda_copaia', 'Lacmellea_panamesis', 'Lonchocarpus_macrophyllum', 'Luehea_speciosa', 'Magnolia_gloriensis', 'Maranthes_panamensis', 'Myrsine_pellucido-punctata', 'Nectandra_membranacea', 'Ocotea_floribunda', 'Pachira_aquatica', 'Pachira_quinata', 'Parathesis_trichogyne', 'Peltogyne_purpurea', 'Pentaclethra_macroloba', 'Pochota_fendleri', 'Poulsenia_armata', 'Pouroma_bicolor', 'Pouteria_philipes', 'Pouteria_reticulata', 'Prioria_copaifera', 'Prioria_sp._nov.', 'Pseudolmedia_spuria', 'Pterocarpus_sp.', 'Samanea_saman', 'Sapium_glandulosum', 'Schizolobium_parahyba', 'Simarouba_amara', 'Spondias_mombin', 'Staphylea_occidentalis', 'Stryphnodendron_microstachyum', 'Symphonia_globulifera', 'Tabebuia_rosea', 'Tachigali_costaricensis', 'Tapirira_myriantha', 'Terminalia_bucidoides', 'Trichilia_pleeana', 'Trichospermum_galeottii', 'Virola_koschnyi', 'Virola_sebifera', 'Vitex_cooperi', 'Vochysia_ferruginea', 'Vochysia_gentryi', 'Vochysia_guatemalensis', 'Zanthoxylum_ekmanii']",/notebooks/experiments_maderas/grid_10-07-2020_04:11:25/a5af07a2-c275-11ea-8eaa-0242ac110002-10-07-2020_06:21:53,5,0,10,1.667,0.0001,unsharp_mask_scikit,100,5,0.2,mobile_net,-1,"{'channel_shift_range': 10, 'shear_range': 0.2, 'random_crop': True, 'vertical_flip': True, 'rotation': True, 'horizontal_flip': True}",64,1e-12,224,0.2,224,0.4,2,0.2,1.0,val_loss
